Node Feature Group,Edge Feature Group,Adjacent Edges Only,Model,Average Accuracy,Average Precision,Average Recall,Average F-beta
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],TRUE,<class 'torch_geometric.nn.conv.gin_conv.GINEConv'>,0.966560958,0.89547792,0.802298851,0.884476158
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],TRUE,<class 'torch_geometric.nn.conv.gmm_conv.GMMConv'>,0.96813112,0.896865306,0.812522686,0.887620341
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],TRUE,<class 'torch_geometric.nn.conv.nn_conv.NNConv'>,0.956327831,0.879469755,0.746218996,0.859594925
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],TRUE,<class 'torch_geometric.nn.conv.gen_conv.GENConv'>,0.963803505,0.826904696,0.861101028,0.830180102
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],TRUE,<class 'torch_geometric.nn.conv.pdn_conv.PDNConv'>,0.903226181,0.685053589,0.284694495,0.594335494
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],TRUE,<class 'torch_geometric.nn.conv.general_conv.GeneralConv'>,0.958691583,0.922835512,0.698064126,0.888856206
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],FALSE,<class 'torch_geometric.nn.conv.res_gated_graph_conv.ResGatedGraphConv'>,0.969311449,0.898166646,0.822988506,0.889982143
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],FALSE,<class 'torch_geometric.nn.conv.gat_conv.GATConv'>,0.953975682,0.880687295,0.691409558,0.854380564
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],FALSE,<class 'torch_geometric.nn.conv.gatv2_conv.GATv2Conv'>,0.961844283,0.858162072,0.806110103,0.849074445
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],FALSE,<class 'torch_geometric.nn.conv.transformer_conv.TransformerConv'>,0.968528688,0.886391162,0.830066546,0.879920897
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],FALSE,<class 'torch_geometric.nn.conv.gin_conv.GINEConv'>,0.893764986,0.492228649,0.407320024,0.45222781
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],FALSE,<class 'torch_geometric.nn.conv.gmm_conv.GMMConv'>,0.970098077,0.896648863,0.833333333,0.889803721
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],FALSE,<class 'torch_geometric.nn.conv.nn_conv.NNConv'>,0.920526585,0.72309708,0.709981851,0.684475423
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],FALSE,<class 'torch_geometric.nn.conv.gen_conv.GENConv'>,0.965770462,0.831473092,0.878705384,0.835712102
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],FALSE,<class 'torch_geometric.nn.conv.pdn_conv.PDNConv'>,0.934700586,0.814745853,0.555898367,0.775892155
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_sci'],FALSE,<class 'torch_geometric.nn.conv.general_conv.GeneralConv'>,0.919348576,0.722427497,0.695281307,0.67896145
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],TRUE,<class 'torch_geometric.nn.conv.res_gated_graph_conv.ResGatedGraphConv'>,0.968916975,0.886391093,0.833212341,0.880423756
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],TRUE,<class 'torch_geometric.nn.conv.gat_conv.GATConv'>,0.962231023,0.843414405,0.819358742,0.840864636
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],TRUE,<class 'torch_geometric.nn.conv.gatv2_conv.GATv2Conv'>,0.955535789,0.841071467,0.745735027,0.823609351
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],TRUE,<class 'torch_geometric.nn.conv.transformer_conv.TransformerConv'>,0.963804279,0.878342642,0.791772535,0.86867789
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],TRUE,<class 'torch_geometric.nn.conv.gin_conv.GINEConv'>,0.963412125,0.881986378,0.788687235,0.870305816
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],TRUE,<class 'torch_geometric.nn.conv.gmm_conv.GMMConv'>,0.968524821,0.896852426,0.819479734,0.888083311
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],TRUE,<class 'torch_geometric.nn.conv.nn_conv.NNConv'>,0.955143635,0.841344962,0.788384755,0.831856199
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],TRUE,<class 'torch_geometric.nn.conv.gen_conv.GENConv'>,0.624768343,0.541234487,0.920326679,0.547824825
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],TRUE,<class 'torch_geometric.nn.conv.pdn_conv.PDNConv'>,0.932327553,0.790769231,0.53030853,0.732714955
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],TRUE,<class 'torch_geometric.nn.conv.general_conv.GeneralConv'>,0.965768915,0.916281143,0.770961888,0.897568737
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],FALSE,<class 'torch_geometric.nn.conv.res_gated_graph_conv.ResGatedGraphConv'>,0.970491004,0.902190924,0.829885058,0.894328168
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],FALSE,<class 'torch_geometric.nn.conv.gat_conv.GATConv'>,0.958686169,0.879838826,0.73569268,0.861769057
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],FALSE,<class 'torch_geometric.nn.conv.gatv2_conv.GATv2Conv'>,0.962239531,0.877806748,0.774954628,0.86156511
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],FALSE,<class 'torch_geometric.nn.conv.transformer_conv.TransformerConv'>,0.964590134,0.883599729,0.791772535,0.873367192
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],FALSE,<class 'torch_geometric.nn.conv.gin_conv.GINEConv'>,0.939426543,0.815615679,0.663399879,0.779537836
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],FALSE,<class 'torch_geometric.nn.conv.gmm_conv.GMMConv'>,0.968130347,0.909005673,0.798850575,0.895946954
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],FALSE,<class 'torch_geometric.nn.conv.nn_conv.NNConv'>,0.93036369,0.774376019,0.685359952,0.742756875
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],FALSE,<class 'torch_geometric.nn.conv.gen_conv.GENConv'>,0.967740513,0.862760349,0.850756201,0.861531313
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],FALSE,<class 'torch_geometric.nn.conv.pdn_conv.PDNConv'>,0.955937224,0.865935936,0.726194797,0.847364843
"['CO', 'BD', 'WE', 'LB', 'TB']",['scaled_mci'],FALSE,<class 'torch_geometric.nn.conv.general_conv.GeneralConv'>,0.916624383,0.649471573,0.81276467,0.650862862
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",TRUE,<class 'torch_geometric.nn.conv.res_gated_graph_conv.ResGatedGraphConv'>,0.969704376,0.890105264,0.836781609,0.884287567
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",TRUE,<class 'torch_geometric.nn.conv.gat_conv.GATConv'>,0.949255913,0.829327731,0.688324259,0.808069674
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",TRUE,<class 'torch_geometric.nn.conv.gatv2_conv.GATv2Conv'>,0.916584936,0.713088597,0.401935874,0.650971763
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",TRUE,<class 'torch_geometric.nn.conv.transformer_conv.TransformerConv'>,0.963801958,0.879426744,0.788021779,0.869273902
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",TRUE,<class 'torch_geometric.nn.conv.gin_conv.GINEConv'>,0.961054561,0.898867521,0.746884453,0.878804438
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",TRUE,<class 'torch_geometric.nn.conv.gmm_conv.GMMConv'>,0.966557864,0.889152673,0.805626134,0.879925297
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",TRUE,<class 'torch_geometric.nn.conv.nn_conv.NNConv'>,0.956714571,0.810545399,0.854688445,0.81146751
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",TRUE,<class 'torch_geometric.nn.conv.gen_conv.GENConv'>,0.794453382,0.694803269,0.881790684,0.697699174
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",TRUE,<class 'torch_geometric.nn.conv.pdn_conv.PDNConv'>,0.941385765,0.786918277,0.638838476,0.76392908
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",TRUE,<class 'torch_geometric.nn.conv.general_conv.GeneralConv'>,0.95869081,0.836045694,0.823049002,0.830482852
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",FALSE,<class 'torch_geometric.nn.conv.res_gated_graph_conv.ResGatedGraphConv'>,0.970491004,0.902005053,0.829885058,0.894202343
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",FALSE,<class 'torch_geometric.nn.conv.gat_conv.GATConv'>,0.94808796,0.793741922,0.671143376,0.773507243
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",FALSE,<class 'torch_geometric.nn.conv.gatv2_conv.GATv2Conv'>,0.956334793,0.845880041,0.761343013,0.831612827
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",FALSE,<class 'torch_geometric.nn.conv.transformer_conv.TransformerConv'>,0.967738966,0.881036267,0.826497278,0.875025407
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",FALSE,<class 'torch_geometric.nn.conv.gin_conv.GINEConv'>,0.940991291,0.876098883,0.608287961,0.81504514
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",FALSE,<class 'torch_geometric.nn.conv.gmm_conv.GMMConv'>,0.970098851,0.897452253,0.833333333,0.890468795
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",FALSE,<class 'torch_geometric.nn.conv.nn_conv.NNConv'>,0.91504726,0.705676333,0.687295826,0.663605139
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",FALSE,<class 'torch_geometric.nn.conv.gen_conv.GENConv'>,0.965377535,0.838450501,0.864851785,0.840549705
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",FALSE,<class 'torch_geometric.nn.conv.pdn_conv.PDNConv'>,0.961043733,0.881905752,0.752813067,0.865623416
"['CO', 'BD', 'WE', 'LB', 'TB']","['scaled_sci', 'scaled_mci']",FALSE,<class 'torch_geometric.nn.conv.general_conv.GeneralConv'>,0.926037622,0.625455179,0.875196612,0.643629516
